DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
431,0	72,332	75,792	73,219	64,209	55,120	50,612	48,229	48,377	48,151	49,435	50,936	54,592	56,624	56,565	57,365	57,348	56,666	55,595	53,622	51,010	46,444	42,769	37,811	33,362	31,710	33,530	24,048	16,035	12,517	10,043	7,793	5,909	4,673	3,573	3,517
432,0	72,839	76,239	73,262	64,233	55,412	51,343	48,307	46,842	47,712	49,510	50,872	53,259	55,716	56,870	57,173	57,470	56,010	55,655	53,652	50,101	47,573	43,429	38,417	32,988	30,999	33,379	25,642	16,845	12,985	10,311	8,119	6,335	4,828	3,619	3,295
433,0	72,424	74,830	73,829	63,192	55,813	50,897	48,185	46,763	48,026	49,490	50,675	52,528	54,485	55,712	57,484	57,688	56,592	55,782	53,204	51,577	47,477	43,287	38,656	34,116	30,423	32,962	27,120	17,548	13,407	10,943	8,264	6,642	5,183	3,805	3,198
434,0	71,986	74,668	70,505	63,925	55,659	50,053	49,595	47,034	47,887	49,110	51,458	53,227	54,436	55,677	56,086	56,448	56,832	55,893	54,583	51,387	46,960	43,392	38,446	34,665	30,291	32,340	28,315	18,263	13,644	11,065	8,432	7,120	5,311	3,829	3,308
435,0	73,178	75,190	71,403	63,875	56,025	51,182	47,641	47,377	47,304	48,752	50,466	52,615	54,347	56,650	57,884	55,673	56,271	55,534	53,890	51,484	47,428	43,777	39,055	34,528	30,381	31,686	29,068	19,185	14,143	11,101	9,138	7,109	5,373	4,105	3,510
436,0	70,286	75,011	72,579	62,788	55,646	51,113	47,457	47,404	46,968	48,080	50,468	51,966	54,285	57,016	56,408	56,921	56,444	56,131	53,363	51,034	47,615	43,478	38,823	35,026	31,022	30,313	30,339	19,666	14,413	11,318	9,009	7,583	5,720	4,358	3,671
437,0	70,985	74,987	72,484	64,102	55,757	51,544	47,603	46,729	46,910	48,125	49,892	51,891	53,801	55,304	56,497	56,122	56,029	55,155	52,655	51,259	47,753	43,570	39,222	34,857	31,167	29,655	30,618	21,248	14,688	11,420	9,391	7,651	6,237	4,593	3,435
438,0	70,274	73,035	71,834	62,146	56,336	50,969	47,229	46,919	46,918	48,279	49,734	51,211	53,540	56,088	56,593	57,042	55,958	55,409	53,254	51,149	48,209	43,731	39,034	35,406	31,257	28,701	30,515	22,484	15,332	11,934	9,532	7,696	6,019	4,900	3,601
439,0	70,938	73,167	71,992	63,419	55,948	50,736	47,389	45,884	46,462	48,387	48,874	50,965	53,167	55,636	55,690	54,992	55,967	54,557	53,251	50,916	48,235	44,562	39,736	35,468	31,532	28,546	30,664	23,755	16,013	12,186	9,930	8,104	6,530	4,952	3,660
440,0	69,840	75,580	72,885	63,220	55,745	50,778	47,690	46,016	46,299	46,929	48,897	51,180	52,585	54,478	54,908	56,273	55,115	55,504	53,556	51,427	48,071	44,235	39,742	35,389	31,747	28,280	29,420	25,131	16,585	12,548	9,969	8,396	6,671	4,928	3,904
441,0	70,047	73,910	72,402	64,356	55,121	50,380	46,885	45,474	45,581	46,944	48,410	50,773	51,912	53,857	54,588	56,039	54,718	54,402	53,287	50,886	47,815	43,837	40,412	35,772	31,647	28,369	28,929	26,579	16,971	12,777	10,252	8,596	7,046	5,259	4,042
442,0	68,467	71,514	72,033	63,897	55,477	50,543	47,522	44,748	45,406	47,529	48,548	50,348	51,956	53,674	54,664	54,963	55,165	54,792	53,013	50,354	48,478	44,658	39,820	36,022	31,980	27,964	28,268	27,414	17,953	12,838	10,844	8,702	7,559	5,477	3,936
443,0	69,411	72,685	69,920	64,912	54,540	49,999	45,956	45,322	45,214	46,516	47,699	49,742	52,629	53,128	54,627	54,543	54,240	53,822	53,300	51,432	48,092	44,567	39,860	36,035	32,495	28,505	27,473	28,076	18,969	13,227	10,973	8,797	7,325	5,640	4,095
444,0	68,360	71,666	71,864	63,543	55,661	49,683	47,488	45,435	45,347	46,472	47,878	49,553	51,736	53,850	54,459	54,553	55,155	54,426	53,728	50,407	47,319	44,580	40,196	36,272	32,382	28,696	26,629	27,897	19,642	13,546	11,184	9,310	7,598	5,859	4,388
445,0	68,922	71,322	70,870	64,336	55,152	50,258	46,056	45,010	44,983	46,013	47,504	48,809	51,164	52,706	54,097	53,915	54,245	53,505	53,466	50,308	48,266	44,279	40,798	36,679	32,012	28,693	26,058	28,001	20,565	14,008	11,555	9,376	7,925	6,176	4,482
446,0	67,363	71,753	70,017	63,536	55,232	50,613	46,322	44,437	44,929	46,171	47,399	48,458	50,774	52,553	53,375	54,100	53,432	52,589	52,246	50,494	47,988	44,617	40,550	36,725	33,384	28,938	25,599	27,963	21,817	14,427	11,461	9,617	8,039	6,348	4,740
447,0	66,102	72,159	69,947	62,422	54,396	49,612	45,759	44,278	43,984	45,138	46,882	49,309	50,866	51,834	53,748	53,772	53,735	52,585	52,191	50,816	47,372	44,516	40,656	36,537	32,455	29,097	25,311	27,060	23,076	14,627	11,888	10,061	8,127	6,490	4,936
448,0	67,916	72,131	69,712	63,018	55,063	48,851	45,153	43,956	44,169	45,067	45,677	47,796	49,930	50,958	52,510	53,065	53,588	52,934	51,860	49,951	47,219	44,568	40,540	37,178	32,976	29,055	25,459	26,178	23,693	15,486	12,022	10,139	8,546	6,782	5,127
449,0	66,797	71,275	69,876	62,635	53,635	48,887	45,177	43,525	44,161	44,555	46,335	47,443	49,728	51,235	52,440	52,688	52,810	52,604	51,805	49,616	46,686	43,334	40,382	37,161	32,887	29,432	25,382	25,795	25,093	16,148	12,198	10,608	8,579	6,807	5,259
450,0	65,578	69,010	68,946	61,339	54,312	48,779	44,783	43,015	44,213	43,367	45,198	47,360	48,802	50,342	51,497	52,069	52,311	51,462	50,646	49,553	47,019	44,059	40,570	36,692	33,232	29,513	25,688	24,498	24,970	16,876	12,520	10,324	8,992	7,028	5,476
451,0	67,226	68,129	68,125	61,672	54,036	48,611	44,191	43,571	42,701	43,978	44,397	46,780	48,239	49,481	51,229	51,636	51,737	52,056	50,873	48,844	46,681	44,174	40,139	36,756	33,651	29,394	25,451	23,794	25,315	18,258	12,628	10,810	8,603	7,362	5,708
452,0	64,368	67,990	67,576	59,325	52,822	49,123	44,201	42,235	42,518	43,055	44,297	46,257	48,938	49,683	50,902	51,134	51,054	50,136	50,285	48,475	46,725	43,796	39,929	36,632	32,724	29,618	25,559	23,474	25,272	18,797	13,094	10,966	8,980	7,266	6,008
453,0	64,640	67,569	67,973	60,844	53,632	47,927	44,454	42,044	42,318	42,209	44,442	45,818	47,536	49,424	50,192	50,100	51,167	50,701	49,851	48,640	45,574	42,671	39,538	37,029	33,254	29,086	25,587	22,477	24,400	20,273	13,393	11,033	9,188	7,606	6,355
454,0	64,199	66,804	67,151	60,730	52,168	47,825	43,883	42,163	41,281	42,495	43,846	45,359	47,314	48,734	49,417	49,733	50,362	50,159	49,274	47,576	45,409	42,560	39,908	36,819	32,930	29,542	25,660	22,326	23,421	20,422	13,918	11,134	9,418	7,947	6,536
455,0	63,893	66,361	66,271	60,961	52,255	47,349	44,359	42,042	41,692	41,587	43,148	45,198	46,511	47,494	48,971	49,547	50,849	49,478	48,921	48,019	46,018	43,004	39,931	36,652	33,410	29,774	25,967	22,506	22,455	21,733	14,777	11,512	9,707	8,002	6,443
456,0	62,593	67,583	67,403	58,152	52,156	47,429	43,899	41,118	40,703	41,400	42,657	44,167	45,711	47,652	47,640	48,108	48,588	49,124	48,387	46,940	45,397	42,414	39,545	36,537	33,067	28,993	25,450	22,567	21,813	22,128	15,143	12,161	9,829	8,083	6,417
457,0	62,566	64,322	66,279	58,275	52,767	46,418	41,069	40,412	40,702	41,181	41,892	43,350	45,593	46,612	47,523	48,527	48,590	48,163	48,165	46,820	44,593	42,594	39,393	36,248	32,729	28,645	25,904	22,157	21,133	22,124	16,031	11,637	10,178	8,022	6,790
458,0	60,481	64,638	64,294	59,118	50,793	46,123	42,612	41,323	39,327	40,151	41,323	43,824	44,223	45,666	47,684	47,600	47,910	48,233	47,485	45,988	44,936	42,656	38,747	35,837	32,605	29,135	26,100	22,262	20,383	22,090	16,855	11,927	9,917	8,495	6,848
459,0	58,943	64,401	64,157	58,506	50,982	45,942	41,347	39,058	39,336	39,745	40,988	41,674	44,120	45,472	46,441	47,144	48,069	47,570	46,794	45,249	44,068	41,804	39,077	36,189	32,389	29,148	26,020	22,266	19,933	21,972	17,784	12,593	10,452	8,550	7,013
460,0	58,519	64,252	63,636	57,837	49,656	44,448	41,559	40,430	39,836	39,028	40,592	41,204	42,487	44,868	45,081	46,650	46,523	47,226	46,712	45,431	43,875	41,287	38,360	35,226	32,227	28,801	25,436	22,356	19,552	21,181	18,167	12,679	10,493	8,587	6,798
461,0	58,973	62,245	62,864	57,182	50,937	44,386	41,515	39,007	37,800	39,073	39,902	42,119	42,514	44,111	45,590	46,081	46,136	45,464	45,721	44,732	43,118	40,732	37,945	35,363	32,881	29,382	25,337	22,105	19,622	20,457	19,127	13,011	10,608	8,754	7,285
462,0	58,526	61,285	61,573	56,282	49,054	43,342	40,919	38,923	37,996	38,244	39,265	40,606	41,886	43,664	45,039	45,112	45,769	45,438	45,460	44,096	42,869	40,255	37,611	34,921	31,886	29,120	25,591	22,233	19,286	19,990	19,132	13,630	10,677	8,834	7,530
463,0	59,058	61,664	62,278	54,889	48,879	44,098	39,643	38,636	37,514	37,941	39,488	39,754	41,697	42,639	43,673	44,452	44,926	45,260	44,587	43,578	42,375	40,659	37,381	34,643	31,758	28,960	25,782	22,006	19,190	18,637	19,955	14,152	10,940	9,243	7,362
464,0	56,718	58,549	60,157	53,996	48,260	44,337	40,083	37,509	37,128	37,412	37,995	39,413	41,089	42,156	43,824	44,408	44,464	44,199	44,326	43,857	41,782	39,180	36,922	34,646	31,657	28,768	25,746	22,070	19,099	18,292	20,077	14,819	11,000	9,169	7,494
465,0	55,244	59,624	58,459	53,968	47,313	43,378	39,493	37,786	36,765	36,546	37,996	39,492	40,682	42,245	43,211	43,556	43,843	43,587	43,446	41,850	40,813	39,272	37,003	33,813	31,785	28,833	25,304	22,000	19,050	17,677	19,898	15,816	11,423	9,330	7,841
466,0	55,824	59,558	58,551	53,976	47,251	41,948	39,606	36,939	36,227	36,555	37,150	38,597	40,201	40,144	42,320	42,431	43,421	42,600	42,802	42,658	41,379	38,905	36,222	33,536	31,518	27,987	25,790	21,889	19,263	17,313	19,375	16,605	11,522	9,352	8,042
467,0	56,079	59,613	57,435	54,212	47,230	42,150	39,004	36,327	36,738	35,950	36,116	37,354	38,860	40,280	41,265	41,732	42,744	42,476	42,688	41,541	40,576	39,215	36,451	33,697	31,397	28,424	24,947	22,198	18,971	16,739	18,855	17,127	11,654	9,342	7,903
468,0	52,210	57,585	57,586	51,632	46,750	41,353	38,134	35,990	35,129	35,610	35,642	37,206	38,392	40,068	40,648	41,691	42,046	41,598	41,735	40,643	39,721	38,244	36,066	32,873	30,994	27,968	24,989	21,767	18,981	16,761	17,857	17,567	12,407	9,552	7,720
469,0	53,411	56,823	56,184	51,001	46,523	41,533	37,544	35,939	35,241	34,480	35,669	37,321	37,846	39,019	40,148	40,165	41,342	40,639	41,219	40,506	38,925	37,523	36,086	33,287	30,496	27,911	25,059	21,599	18,749	16,685	17,236	18,025	12,559	9,695	8,029
470,0	51,995	55,976	57,872	52,152	46,982	40,282	37,985	34,945	34,770	34,143	34,896	36,026	37,621	38,455	39,765	39,014	40,419	40,856	40,148	39,882	38,872	37,090	34,784	32,668	30,271	27,622	25,055	21,729	18,844	16,914	16,968	18,200	13,070	9,867	8,326
471,0	51,168	55,789	55,967	51,475	44,044	39,710	36,537	34,739	33,925	33,304	33,891	35,548	37,036	38,037	39,132	39,732	39,834	40,242	40,150	39,581	37,675	36,375	34,489	32,248	30,274	27,377	24,161	21,669	18,866	16,444	16,034	17,977	13,390	10,105	8,026
472,0	51,128	53,292	55,318	49,643	44,453	39,330	36,181	33,673	33,338	32,869	33,058	34,509	36,109	37,266	38,618	38,769	39,022	39,289	39,521	38,544	38,080	35,849	34,593	32,235	29,873	26,956	24,561	21,389	18,477	16,251	15,827	17,927	14,239	10,082	8,282
473,0	49,454	53,880	54,345	48,729	44,134	39,199	35,417	34,225	32,793	32,759	32,978	34,316	35,335	36,554	38,270	38,115	39,138	37,954	38,320	38,152	36,320	35,919	33,664	31,828	29,231	27,148	23,904	21,325	18,104	15,852	14,983	17,701	15,135	10,105	8,280
474,0	50,461	53,476	53,041	49,300	43,636	38,441	34,994	33,888	32,758	32,424	32,764	33,888	34,963	36,196	36,930	37,704	37,714	37,999	37,777	37,613	36,854	35,071	32,978	31,053	28,784	26,439	23,979	21,126	18,246	15,921	14,836	16,693	15,455	10,531	8,386
475,0	48,035	51,362	53,039	47,280	42,340	38,114	34,512	33,037	31,998	31,383	32,263	33,228	34,258	35,790	36,144	37,640	37,095	37,278	37,192	36,863	35,823	34,110	32,637	31,329	28,906	26,211	23,640	21,094	18,413	16,114	14,947	16,369	16,071	10,836	8,523
476,0	47,936	50,882	51,002	46,597	42,508	37,390	34,241	32,790	32,021	30,805	31,642	32,564	33,853	34,840	35,589	35,860	35,756	36,542	36,485	36,268	34,474	34,006	32,159	30,326	28,349	26,171	23,668	20,855	18,376	15,897	14,275	15,420	16,478	11,440	8,477
477,0	45,821	50,799	50,451	47,515	41,455	37,431	33,616	31,975	31,576	30,597	31,463	31,541	33,113	34,126	34,633	35,009	35,782	35,913	35,417	35,000	34,715	33,807	31,608	29,724	27,881	25,793	23,303	20,312	18,159	15,984	14,666	14,954	16,716	11,774	8,669
478,0	46,536	50,448	49,149	45,801	40,703	35,908	33,307	31,971	30,064	30,227	31,016	31,349	32,158	33,493	34,035	34,979	34,450	35,393	35,613	34,905	33,787	32,699	30,786	29,162	27,701	24,726	22,755	20,014	17,688	15,223	14,201	14,329	16,197	12,295	8,740
479,0	46,253	48,355	48,535	44,711	40,789	35,375	32,792	30,626	29,736	30,609	29,992	30,848	31,888	32,631	33,179	33,962	34,099	34,749	34,936	34,109	32,727	32,650	30,583	28,567	27,327	25,007	22,607	20,115	17,511	15,458	14,370	13,523	16,313	12,756	9,124
480,0	44,051	46,397	48,505	43,892	39,895	35,115	33,406	30,630	28,753	28,441	29,699	30,032	31,106	32,440	32,945	33,328	33,620	33,745	33,349	33,682	33,083	31,610	30,143	28,837	26,845	24,569	22,226	20,285	17,635	15,425	14,090	13,511	15,316	13,450	8,988
481,0	43,585	45,776	46,611	43,210	39,178	34,975	31,660	29,692	29,293	28,532	28,895	30,137	30,442	32,352	31,734	32,074	33,019	33,416	33,942	33,480	32,384	31,341	30,095	27,986	26,347	24,873	21,979	19,965	17,498	15,551	13,922	13,328	14,860	13,886	9,252
482,0	42,221	46,088	45,963	43,194	38,491	34,707	31,456	30,200	28,866	28,039	28,326	28,935	30,044	30,591	31,545	32,291	31,927	33,543	33,051	32,103	32,059	30,820	29,262	27,998	26,107	24,297	22,011	19,698	17,401	14,903	14,119	12,910	14,423	14,239	9,912
483,0	43,158	44,815	45,257	42,570	38,222	35,136	31,501	29,271	28,170	27,228	28,276	27,764	29,866	30,677	31,608	31,110	31,391	31,964	32,183	31,690	31,463	29,805	29,058	27,767	25,530	24,123	22,088	19,202	16,894	15,168	13,645	12,735	13,857	14,512	10,117
484,0	44,028	44,123	43,827	41,872	37,261	33,216	31,239	28,508	27,753	26,898	28,063	28,423	29,389	30,033	30,307	31,364	31,605	31,109	31,604	31,012	30,813	29,330	28,059	26,564	25,271	23,295	21,633	18,799	16,962	14,941	13,642	12,577	13,113	14,138	10,369
485,0	44,594	43,594	44,142	40,675	36,308	33,497	29,841	28,214	27,558	27,447	26,504	27,178	28,006	29,057	29,885	29,798	30,482	30,531	30,330	30,671	29,941	29,298	27,729	26,352	25,116	23,220	21,163	18,627	16,707	14,695	13,737	12,701	12,752	14,147	10,656
486,0	51,510	43,352	43,786	41,028	36,444	32,549	29,432	27,015	26,607	25,846	26,480	26,771	27,952	28,393	29,207	29,549	29,785	29,992	30,236	30,034	29,561	28,444	27,613	25,794	24,312	22,712	20,555	18,927	16,730	14,606	13,429	12,259	11,997	14,436	11,324
487,0	64,278	43,526	42,439	40,003	35,864	31,829	29,534	27,153	26,530	25,635	26,088	26,437	27,326	28,003	28,814	28,668	29,519	30,283	29,857	29,654	29,228	28,390	27,092	25,414	23,945	22,797	20,803	18,513	16,416	14,748	13,173	12,407	11,901	13,643	11,474
488,0	87,197	40,821	41,174	39,176	35,036	30,974	28,441	26,623	26,178	25,679	25,475	26,102	26,714	26,632	28,045	28,534	28,998	28,914	28,984	28,606	28,538	27,645	26,610	25,523	23,700	22,085	20,535	18,183	16,346	14,179	13,444	12,265	11,618	13,256	11,865
489,0	122,896	40,250	40,604	38,837	35,084	31,049	27,894	26,781	25,640	24,851	24,838	25,359	26,003	26,590	27,083	28,090	28,101	28,979	28,798	28,326	28,057	26,924	26,037	24,664	23,244	21,665	19,858	17,551	16,075	14,502	13,218	12,048	11,600	12,557	12,073
490,0	170,377	39,201	40,136	37,448	34,264	30,649	27,757	25,878	24,623	24,218	24,624	24,422	25,251	26,393	26,882	27,219	27,220	27,642	28,375	28,364	27,214	26,646	25,589	24,434	22,859	21,573	19,529	17,511	15,670	14,249	12,810	12,181	11,361	12,025	12,145
491,0	217,341	39,415	40,122	37,352	33,061	30,515	27,646	25,890	24,783	23,757	24,046	23,591	25,064	26,383	26,822	26,583	26,971	27,069	27,253	27,574	26,562	26,605	24,655	24,075	22,726	21,281	19,562	17,614	15,707	13,912	12,898	11,644	11,381	11,423	12,543
492,0	274,627	38,248	39,301	36,591	33,263	29,419	27,545	25,070	23,742	23,489	23,265	23,857	25,144	25,255	25,886	26,061	26,172	27,124	26,934	27,041	26,597	25,708	24,616	23,563	22,386	20,950	18,996	16,971	15,422	13,659	12,393	11,800	11,176	11,230	12,549
493,0	338,017	37,077	38,510	35,918	32,700	29,388	25,767	23,782	24,147	22,769	22,914	23,512	24,450	24,602	25,571	25,467	25,734	26,202	26,534	26,366	25,807	25,296	24,192	23,021	22,134	20,408	18,775	16,954	14,989	13,772	12,416	11,873	10,767	10,625	12,437
494,0	389,985	36,740	37,329	35,418	32,118	28,565	25,371	23,782	22,748	22,511	22,453	23,147	23,077	24,252	25,049	25,221	25,557	25,892	25,644	25,715	25,396	25,155	23,198	22,992	21,483	20,134	18,673	16,486	14,876	13,492	12,311	11,545	10,695	10,206	11,714
495,0	449,981	39,102	37,224	35,064	31,082	27,478	25,608	23,471	22,545	22,318	22,372	22,274	23,144	23,756	24,296	24,357	24,921	24,939	25,136	25,029	25,624	24,435	23,450	22,109	20,870	20,011	17,983	16,356	14,807	13,249	12,104	11,415	10,977	9,713	11,491
496,0	499,249	41,088	36,842	34,241	30,337	27,403	24,808	23,444	22,250	21,746	21,446	22,101	22,697	23,261	24,395	23,934	24,442	24,472	25,078	24,787	24,393	23,688	22,379	21,983	20,526	19,781	17,963	16,332	14,652	13,187	11,809	11,303	10,626	9,859	10,670
497,0	522,751	53,229	36,274	33,229	29,053	26,713	24,206	23,327	21,870	21,134	20,864	21,354	22,026	22,444	23,189	23,512	23,300	24,036	24,089	23,803	24,151	22,814	22,406	21,363	20,254	19,104	17,403	16,118	14,441	12,880	11,893	11,100	10,736	9,646	10,463
498,0	523,603	71,496	34,936	32,239	29,546	26,473	23,723	22,217	21,785	21,639	20,311	21,213	21,862	22,169	22,830	22,831	23,233	23,747	23,936	23,636	22,795	22,700	21,814	21,119	20,051	18,805	17,343	15,867	14,052	12,776	11,714	11,060	10,748	9,556	9,801
499,0	522,118	97,766	33,785	31,556	28,152	25,300	23,607	21,745	20,689	20,842	20,099	20,542	21,447	21,851	22,479	22,796	22,911	22,746	23,468	23,498	23,024	22,467	21,412	20,524	19,696	18,581	16,940	15,359	13,963	12,621	11,523	10,889	10,373	9,380	8,816
500,0	490,663	142,687	32,847	30,607	28,718	25,350	22,813	21,886	21,008	20,548	20,073	20,575	20,505	21,309	20,979	22,031	21,945	22,462	22,814	22,698	22,537	21,781	21,101	20,202	19,309	17,927	16,673	14,914	13,874	12,461	11,463	10,921	10,115	9,125	8,928
501,0	444,130	186,505	33,252	31,708	27,512	24,535	23,118	21,571	20,056	19,193	19,747	20,016	20,392	20,705	21,019	21,578	21,484	21,614	22,073	22,061	22,134	21,473	20,913	19,925	18,765	17,774	16,655	15,012	13,580	12,231	11,280	10,748	10,335	9,187	8,520
502,0	393,382	240,015	31,878	30,095	28,096	24,398	22,650	20,917	19,771	19,607	18,624	19,534	20,136	20,942	20,751	20,976	21,299	21,191	22,113	21,756	21,355	21,191	20,505	19,562	18,504	17,753	16,164	14,656	13,305	11,712	11,164	10,468	9,927	8,968	8,327
503,0	337,228	300,082	31,219	29,901	27,671	24,355	21,014	20,290	19,477	19,051	19,308	18,868	19,080	20,198	20,149	20,455	20,581	21,115	20,602	21,169	20,648	20,547	19,695	19,094	18,007	17,077	16,112	14,643	12,908	11,770	11,009	10,322	10,001	8,922	8,231
504,0	283,301	356,282	31,542	29,675	26,753	24,131	21,684	19,910	19,632	18,919	18,448	18,764	18,781	19,179	19,633	20,636	19,686	20,726	20,597	20,953	20,713	20,008	19,003	18,922	17,786	16,360	15,505	14,403	12,347	11,592	10,691	10,174	9,821	8,825	8,135
505,0	220,878	416,838	32,404	29,179	25,937	23,575	21,524	19,919	18,770	18,452	18,148	17,852	18,221	19,194	19,646	19,649	19,799	20,076	20,509	20,656	19,876	19,369	18,859	18,158	17,442	16,714	15,389	13,883	12,626	11,082	10,372	10,020	9,600	8,630	7,535
506,0	177,099	460,767	34,267	28,075	25,414	22,517	20,799	19,144	18,530	18,163	17,251	18,013	18,503	18,807	18,693	19,009	19,342	19,569	19,584	19,900	19,393	19,370	18,731	18,204	17,303	15,818	14,846	13,852	12,144	11,254	10,534	9,777	9,300	8,566	8,078
507,0	128,631	494,468	40,453	27,479	24,763	21,988	20,223	18,452	17,946	17,391	17,432	17,427	18,060	18,490	18,180	18,762	19,170	19,193	19,209	19,270	19,435	18,358	18,338	17,270	16,931	15,788	14,850	13,776	11,941	11,183	10,370	9,773	9,359	8,488	7,530
508,0	83,746	513,809	56,660	26,863	24,655	22,369	20,371	18,739	18,002	16,906	16,770	16,372	17,495	17,477	17,849	18,271	18,523	18,922	18,769	18,852	18,422	18,047	17,976	17,233	16,448	15,249	14,374	13,334	11,774	10,998	10,101	9,596	9,301	8,472	7,484
509,0	56,405	509,663	80,612	26,738	24,002	21,951	19,292	18,005	17,263	16,675	16,599	16,555	17,349	17,597	17,263	18,101	18,270	18,161	18,533	18,726	17,973	18,203	17,837	16,809	16,143	14,949	14,169	12,885	11,833	10,716	9,892	9,516	9,069	8,284	7,560
510,0	40,711	484,092	120,274	26,702	23,643	20,478	19,002	17,346	17,012	16,365	15,497	16,050	16,705	16,962	17,298	17,655	17,389	18,244	17,772	18,454	17,816	17,489	16,736	16,340	16,252	15,049	13,569	12,520	11,528	10,719	9,860	9,086	8,966	8,161	7,386
511,0	29,124	450,251	166,355	24,506	23,308	20,272	18,771	17,654	16,452	15,981	15,861	15,689	16,262	16,672	16,788	16,761	17,133	17,344	17,290	17,801	17,344	16,937	16,677	16,044	15,042	14,712	13,557	12,673	11,218	10,367	9,433	9,058	8,574	7,945	7,135
512,0	24,680	408,530	223,177	24,567	22,688	19,668	18,361	17,116	15,820	15,740	15,288	15,549	15,500	16,114	15,993	16,801	16,622	16,834	17,149	16,985	16,866	17,079	16,168	15,712	15,169	14,099	13,045	11,935	11,131	9,850	9,391	9,164	8,430	8,001	7,048
513,0	24,688	356,387	290,435	24,532	21,535	19,709	18,175	17,288	16,188	14,999	14,868	15,215	15,465	15,637	15,861	16,359	16,360	16,635	16,816	16,472	16,716	16,667	15,837	15,656	14,889	13,849	12,991	12,071	10,665	9,954	9,339	8,974	8,594	7,751	6,967
514,0	22,722	290,750	351,325	24,325	21,615	18,819	17,324	16,309	15,659	14,997	14,676	14,954	15,182	15,498	15,670	15,625	15,850	16,900	16,128	16,167	16,240	15,790	15,598	15,112	14,302	13,820	12,478	11,958	10,768	9,382	9,067	8,815	8,563	7,426	6,701
515,0	21,548	235,412	414,451	23,642	21,213	18,908	17,143	15,820	15,267	15,128	13,989	14,627	14,856	15,374	15,444	15,480	15,614	16,177	15,687	16,155	16,255	15,515	15,090	14,829	14,184	13,326	12,820	11,095	10,605	9,464	9,056	8,527	8,186	7,599	7,023
516,0	21,116	178,744	478,265	25,967	20,746	18,005	17,261	15,573	14,579	14,519	14,102	13,878	14,060	14,459	14,894	14,548	15,161	15,487	14,797	15,494	15,377	15,101	14,768	14,296	14,147	13,081	12,262	11,474	10,216	9,319	8,945	8,272	8,037	7,218	6,936
517,0	21,067	128,911	516,796	28,999	19,964	17,844	16,888	14,976	14,435	14,276	13,977	13,637	14,109	14,206	14,318	14,855	14,632	15,024	15,102	15,197	15,090	14,855	14,070	13,635	13,400	12,950	11,913	11,124	9,998	9,299	8,823	8,296	8,105	7,128	6,641
518,0	21,410	91,556	540,171	42,404	20,181	17,686	16,080	15,053	13,835	14,092	13,322	13,006	13,513	13,746	14,390	14,121	14,420	15,279	15,080	15,057	14,572	14,580	14,153	13,662	13,093	12,518	11,543	10,472	10,006	8,957	8,608	8,395	7,714	7,073	6,528
519,0	20,231	61,696	542,294	63,352	19,249	17,418	16,219	14,232	13,671	13,635	13,368	12,920	13,071	13,478	13,996	13,771	13,855	14,130	14,296	14,797	14,653	14,224	13,994	13,378	12,663	12,296	11,510	10,859	9,776	8,832	8,263	7,893	7,592	6,992	6,763
520,0	20,816	39,147	538,864	102,990	18,606	17,127	15,451	14,481	13,436	13,147	12,774	13,035	13,011	13,121	13,426	13,690	13,437	13,795	13,904	14,104	13,694	13,692	13,388	12,850	12,470	11,936	11,259	10,235	9,465	8,799	8,197	7,717	7,440	6,752	6,288
521,0	19,047	26,289	505,762	154,315	18,981	16,168	14,857	13,995	13,206	13,269	12,268	12,543	12,440	12,699	13,145	13,038	13,747	13,633	13,580	13,726	13,502	13,251	13,028	12,589	12,108	11,774	10,906	9,863	9,019	8,371	8,009	7,766	7,347	6,763	6,210
522,0	19,617	22,092	454,950	209,885	18,210	16,313	15,048	13,855	13,158	12,328	12,494	12,241	12,304	12,454	12,988	12,997	13,102	12,971	13,349	13,585	13,083	13,182	12,783	12,726	11,972	11,344	10,628	9,665	8,741	8,074	7,764	7,510	7,163	6,656	6,081
523,0	17,960	20,456	390,001	267,669	17,681	16,175	14,371	13,459	12,681	12,007	12,144	11,812	11,868	11,930	12,680	12,604	12,707	12,933	12,868	12,858	13,129	12,806	12,288	12,213	11,631	11,029	10,063	9,714	8,717	8,088	7,882	7,469	6,853	6,575	5,917
524,0	18,909	18,770	328,723	328,507	17,041	15,800	13,980	13,610	12,346	12,004	12,131	12,045	11,963	11,839	12,069	12,214	12,329	12,270	12,586	12,463	12,817	12,657	11,968	11,942	11,327	10,474	10,198	9,454	8,665	7,966	7,644	7,060	7,156	6,515	5,911
525,0	17,365	18,983	268,708	391,568	16,963	15,532	13,933	13,128	12,248	11,754	11,509	11,744	11,230	11,547	11,936	11,999	11,831	12,425	12,170	12,691	12,260	11,813	11,701	11,427	11,236	10,675	10,142	9,368	8,373	7,804	7,321	7,198	6,746	6,428	5,826
526,0	17,032	19,185	206,386	448,924	17,745	15,185	13,309	12,512	11,872	11,175	10,951	10,877	11,604	11,700	11,451	11,691	11,382	12,150	12,093	11,802	11,960	11,990	11,886	11,174	10,822	10,440	9,449	8,867	8,301	7,557	7,113	6,870	6,893	6,353	5,646
